0.000331998, 0
0.000226021, 1
0.000299573, 2
0.000437975, 3
0.000184417, 4
0.000331998, 5
0.000375032, 6
0.000243545, 7
0.000276566, 8
0.000460982, 9
0.000190496, 10
0.000222921, 11
0.000316024, 12
0.000240088, 13
0.000289917, 14
0.000339031, 15
0.000533462, 16
0.000802994, 17
0.00113761, 18
0.00145757, 19
0.00205004, 20
0.00338793, 21
0.00522149, 22
0.00899303, 23
0.016469, 24
0.0300145, 25
0.0593305, 26
0.112043, 27
0.224261, 28
0.456482, 29
0.946291, 30
