4.05312e-05, 0
5.40018e-05, 1
5.74589e-05, 2
5.30481e-05, 3
5.44786e-05, 4
4.1008e-05, 5
3.34978e-05, 6
5.80549e-05, 7
6.35386e-05, 8
5.75781e-05, 9
6.49691e-05, 10
6.99759e-05, 11
8.29697e-05, 12
7.65324e-05, 13
9.14335e-05, 14
0.000126958, 15
0.000168443, 16
0.000247002, 17
0.00028944, 18
0.000393987, 19
0.000607491, 20
0.00109291, 21
0.00220656, 22
0.00462556, 23
0.00931692, 24
0.018188, 25
0.036037, 26
0.0718136, 27
0.142048, 28
0.285918, 29
0.569508, 30
